"entrezgene_id","entrezgene_accession"
24140,"FTSJ1"
5018,"OXA1L"
9573,"GDF3"
84077,"C3orf20"
23710,"GABARAPL1"
126402,"CCDC105"
83989,"FAM172A"
80333,"KCNIP4"
30817,"ADGRE2"
390201,"OR10V1"
10682,"EBP"
392,"ARHGAP1"
343930,"MSGN1"
11065,"UBE2C"
81537,"SGPP1"
55034,"MOCOS"
100133941,"CD24"
63877,"FAM204A"
79677,"SMC6"
26020,"LRP10"
140462,"ASB9"
29958,"DMGDH"
387119,"CEP85L"
8125,"ANP32A"
54487,"DGCR8"
161253,"REM2"
140456,"ASB11"
91614,"DEPDC7"
152098,"ZCWPW2"
55147,"RBM23"
11224,"RPL35"
6468,"FBXW4"
7125,"TNNC2"
344967,"LOC344967"
55584,"CHRNA9"
8019,"BRD3"
90204,"ZSWIM1"
7353,"UFD1"
1434,"CSE1L"
202333,"CMYA5"
219988,"PATL1"
84525,"HOPX"
5277,"PIGA"
54764,"ZRANB1"
55748,"CNDP2"
4761,"NEUROD2"
6947,"TCN1"
401647,"GOLGA7B"
8611,"PLPP1"
26022,"TMEM98"
3824,"KLRD1"
7486,"WRN"
26032,"SUSD5"
8577,"TMEFF1"
22984,"PDCD11"
84539,"MCHR2"
5140,"PDE3B"
440138,"ALG11"
1544,"CYP1A2"
167691,"LCA5"
23228,"PLCL2"
9140,"ATG12"
23731,"TMEM245"
11001,"SLC27A2"
2277,"VEGFD"
23231,"SEL1L3"
9818,"NUP58"
6780,"STAU1"
1183,"CLCN4"
79750,"ZNF385D"
2078,"ERG"
3326,"HSP90AB1"
9314,"KLF4"
55110,"MAGOHB"
26751,"SH3YL1"
6156,"RPL30"
51450,"PRRX2"
8318,"CDC45"
10443,"N4BP2L2"
3658,"IREB2"
55346,"TCP11L1"
81689,"ISCA1"
389320,"TEX43"
56852,"RAD18"
990,"CDC6"
2304,"FOXE1"
157724,"SLC7A13"
85460,"ZNF518B"
9442,"MED27"
3820,"KLRB1"
84059,"ADGRV1"
10755,"GIPC1"
377677,"CA13"
654254,"ZNF732"
4973,"OLR1"
158787,"RIBC1"
170960,"ZNF721"
8661,"EIF3A"
5709,"PSMD3"
100861412,"FSBP"
932,"MS4A3"
91749,"MFSD4B"
84735,"CNDP1"
3680,"ITGA9"
6658,"SOX3"
1852,"DUSP9"
54951,"COMMD8"
145853,"C15orf61"
81873,"ARPC5L"
338872,"C1QTNF9"
60490,"PPCDC"
386672,"KRTAP10-4"
23270,"TSPYL4"
139728,"PNCK"
7226,"TRPM2"
220416,"LRRC63"
28231,"SLCO4A1"
389400,"GFRAL"
79815,"NIPAL2"
123,"PLIN2"
26658,"OR7C2"
57606,"SLAIN2"
8529,"CYP4F2"
338339,"CLEC4D"
64881,"PCDH20"
55227,"LRRC1"
10284,"SAP18"
3671,"ISLR"
10419,"PRMT5"
7700,"ZNF141"
22806,"IKZF3"
10021,"HCN4"
8531,"YBX3"
7021,"TFAP2B"
760,"CA2"
283487,"PRECSIT"
100101467,"ZSCAN30"
4923,"NTSR1"
55257,"MRGBP"
138151,"NACC2"
79026,"AHNAK"
80153,"EDC3"
675,"BRCA2"
11054,"OGFR"
57045,"TWSG1"
6256,"RXRA"
79896,"THNSL1"
479,"ATP12A"
132299,"OCIAD2"
9886,"RHOBTB1"
151354,"LRATD1"
220164,"DOK6"
1299,"COL9A3"
57689,"LRRC4C"
56163,"RNF17"
7439,"BEST1"
57536,"KIAA1328"
259294,"TAS2R19"
8853,"ASAP2"
84569,"LYZL1"
5413,"SEPTIN5"
5800,"PTPRO"
643853,"TMPPE"
79591,"ARMH3"
5607,"MAP2K5"
151648,"SGO1"
135112,"NCOA7"
5090,"PBX3"
54502,"RBM47"
9867,"PJA2"
66002,"CYP4F12"
5223,"PGAM1"
10648,"SCGB1D1"
115548,"FCHO2"
10134,"BCAP31"
284273,"ZADH2"
8874,"ARHGEF7"
147463,"ANKRD29"
9066,"SYT7"
1592,"CYP26A1"
51250,"MTRES1"
23620,"NTSR2"
167681,"PRSS35"
220965,"FAM13C"
134829,"CLVS2"
10732,"TCFL5"
83858,"ATAD3B"
100505776,"LINC01541"
338,"APOB"
10247,"RIDA"
768211,"RELL1"
4794,"NFKBIE"
215,"ABCD1"
5731,"PTGER1"
11083,"DIDO1"
169714,"QSOX2"
150084,"IGSF5"
2812,"GP1BB"
10345,"TRDN"
54584,"GNB1L"
4218,"RAB8A"
324,"APC"
406963,"MIR187"
2897,"GRIK1"
5365,"PLXNB3"
57728,"WDR19"
5440,"POLR2K"
79109,"MAPKAP1"
63976,"PRDM16"
84767,"TRIM51"
11059,"WWP1"
9063,"PIAS2"
60682,"SMAP1"
159963,"SLC5A12"
79680,"RTL10"
7171,"TPM4"
8482,"SEMA7A"
65078,"RTN4R"
85359,"DGCR6L"
26576,"SRPK3"
116835,"HSPA12B"
9209,"LRRFIP2"
7356,"SCGB1A1"
10587,"TXNRD2"
3030,"HADHA"
84064,"HDHD2"
6785,"ELOVL4"
245806,"VGLL2"
93210,"PGAP3"
10317,"B3GALT5"
84962,"AJUBA"
54976,"C20orf27"
85450,"ITPRIP"
5980,"REV3L"
11173,"ADAMTS7"
5192,"PEX10"
9957,"HS3ST1"
159686,"CFAP58"
255403,"ZNF718"
79733,"E2F8"
84466,"MEGF10"
1763,"DNA2"
51124,"IER3IP1"
652991,"SKOR2"
60686,"C14orf93"
8888,"MCM3AP"
147179,"WIPF2"
326340,"ZAR1"
7050,"TGIF1"
6748,"SSR4"
5082,"PDCL"
25876,"SPEF1"
6497,"SKI"
90139,"TSPAN18"
84263,"HSDL2"
1059,"CENPB"
5685,"PSMA4"
5195,"PEX14"
2560,"GABRB1"
55317,"AP5S1"
1875,"E2F5"
57506,"MAVS"
10699,"CORIN"
6664,"SOX11"
6716,"SRD5A2"
10994,"ILVBL"
3897,"L1CAM"
3371,"TNC"
11216,"AKAP10"
130497,"OSR1"
1937,"EEF1G"
130502,"TTC32"
9651,"PLCH2"
56896,"DPYSL5"
6875,"TAF4B"
9033,"PKD2L1"
138046,"RALYL"
5693,"PSMB5"
4745,"NELL1"
2036,"EPB41L1"
1437,"CSF2"
2697,"GJA1"
122706,"PSMB11"
55017,"C14orf119"
8417,"STX7"
54059,"YBEY"
57594,"HOMEZ"
11283,"CYP4F8"
6871,"TADA2A"
219623,"TMEM26"
65983,"GRAMD2B"
90673,"PPP1R3E"
1024,"CDK8"
80176,"SPSB1"
5366,"PMAIP1"
9922,"IQSEC1"
147409,"DSG4"
10278,"EFS"
219771,"CCNY"
113115,"MTFR2"
27012,"KCNV1"
54058,"C21orf58"
390992,"HES3"
64806,"IL25"
22979,"EFR3B"
7381,"UQCRB"
114770,"PGLYRP2"
116173,"CMTM5"
22875,"ENPP4"
6518,"SLC2A5"
116150,"NUS1"
339,"APOBEC1"
199692,"ZNF627"
26054,"SENP6"
1830,"DSG3"
64581,"CLEC7A"
84449,"ZNF333"
23244,"PDS5A"
7276,"TTR"
8881,"CDC16"
124912,"SPACA3"
55353,"LAPTM4B"
1000,"CDH2"
404636,"DENND10"
1583,"CYP11A1"
4625,"MYH7"
151649,"PP2D1"
54918,"CMTM6"
23181,"DIP2A"
9349,"RPL23"
4920,"ROR2"
117286,"CIB3"
54456,"MOV10L1"
373,"TRIM23"
1142,"CHRNB3"
27258,"LSM3"
196294,"IMMP1L"
594855,"CPLX3"
2023,"ENO1"
5973,"RENBP"
342096,"GOLGA6A"
143384,"CACUL1"
79629,"OCEL1"
9687,"GREB1"
84152,"PPP1R1B"
54682,"MANSC1"
6854,"SYN2"
25980,"AAR2"
80318,"GKAP1"
23401,"FRAT2"
2694,"CBLIF"
64220,"STRA6"
22841,"RAB11FIP2"
3054,"HCFC1"
2800,"GOLGA1"
653247,"PRB2"
400830,"DEFB132"
9575,"CLOCK"
340784,"HMX3"
348980,"HCN1"
140680,"C20orf96"
23607,"CD2AP"
79178,"THTPA"
4246,"SCGB2A1"
57700,"FHIP2A"
85453,"TSPYL5"
79575,"ABHD8"
144568,"A2ML1"
85364,"ZCCHC3"
80023,"NRSN2"
404552,"SCGB1D4"
3788,"KCNS2"
8906,"AP1G2"
440434,"NPEPPSP1"
27339,"PRPF19"
30837,"SOCS7"
128637,"TBC1D20"
1036,"CDO1"
100526842,"RPL17-C18orf32"
85444,"LRRCC1"
65110,"UPF3A"
9852,"EPM2AIP1"
256223,"CDRT15L2"
9679,"FAM53B"
157922,"CAMSAP1"
284099,"C17orf78"
8269,"TMEM187"
26235,"FBXL4"
58513,"EPS15L1"
196792,"FAM24B"
1678,"TIMM8A"
133584,"EGFLAM"
9388,"LIPG"
348654,"GEN1"
125111,"GJD3"
6173,"RPL36A"
84961,"FBXL20"
51465,"UBE2J1"
2834,"PRLHR"
80852,"GRIP2"
118663,"BTBD16"
1479,"CSTF3"
283489,"CHAMP1"
84071,"ARMC2"
3188,"HNRNPH2"
7447,"VSNL1"
4942,"OAT"
92002,"CCNQ"
1457,"CSNK2A1"
1581,"CYP7A1"
253832,"ZDHHC20"
54808,"DYM"
9793,"CKAP5"
4255,"MGMT"
57531,"HACE1"
1289,"COL5A1"
1545,"CYP1B1"
118980,"SFXN2"
6535,"SLC6A8"
7325,"UBE2E2"
8310,"ACOX3"
54943,"DNAJC28"
23207,"PLEKHM2"
51320,"MEX3C"
60526,"LDAH"
2618,"GART"
55359,"STYK1"
57456,"KIAA1143"
56666,"PANX2"
6925,"TCF4"
8850,"KAT2B"
285605,"DTWD2"
29934,"SNX12"
80305,"TRABD"
92170,"MTG1"
586,"BCAT1"
84299,"MIEN1"
26249,"KLHL3"
4303,"FOXO4"
152100,"CMC1"
4148,"MATN3"
60681,"FKBP10"
2705,"GJB1"
64376,"IKZF5"
765,"CA6"
64342,"HS1BP3"
407054,"MIR98"
406889,"MIRLET7F2"
51132,"RLIM"
85378,"TUBGCP6"
491,"ATP2B2"
25788,"RAD54B"
54838,"WBP1L"
55603,"TENT5A"
83942,"TSSK1B"
56647,"BCCIP"
63904,"DUSP21"
54454,"ATAD2B"
11149,"BVES"
64097,"EPB41L4A"
6532,"SLC6A4"
64802,"NMNAT1"
10901,"DHRS4"
22914,"KLRK1"
100528032,"KLRC4-KLRK1"
5631,"PRPS1"
51366,"UBR5"
83933,"HDAC10"
25989,"ULK3"
148870,"CCDC27"
3632,"INPP5A"
619208,"FAM229B"
1060,"CENPC"
387104,"SOGA3"
219990,"OOSP2"
26038,"CHD5"
55133,"SRBD1"
23012,"STK38L"
1270,"CNTF"
4038,"LRP4"
367,"AR"
79632,"FAM184A"
10111,"RAD50"
54602,"NDFIP2"
729025,"SLC15A5"
92291,"CAPN13"
6096,"RORB"
2998,"GYS2"
51363,"CHST15"
4250,"SCGB2A2"
8115,"TCL1A"
57526,"PCDH19"
118426,"BORCS5"
5774,"PTPN3"
196074,"METTL15"
6651,"SON"
5545,"PRB4"
83483,"PLVAP"
4257,"MGST1"
4052,"LTBP1"
339287,"MSL1"
23348,"DOCK9"
9210,"BMP15"
729428,"GAGE12B"
1113,"CHGA"
23581,"CASP14"
57540,"DISP3"
10579,"TACC2"
9833,"MELK"
627,"BDNF"
8712,"PAGE1"
93978,"CLEC6A"
9506,"PAGE4"
359787,"DPPA3"
3705,"ITPK1"
5914,"RARA"
81608,"FIP1L1"
27316,"RBMX"
79258,"MMEL1"
143458,"LDLRAD3"
100288778,"WASH8P"
54948,"MRPL16"
341359,"SYT10"
79080,"CCDC86"
1464,"CSPG4"
83550,"GPR101"
9338,"TCEAL1"
56905,"C15orf39"
2059,"EPS8"
9643,"MORF4L2"
51534,"VTA1"
1176,"AP3S1"
8625,"RFXANK"
10825,"NEU3"
3990,"LIPC"
29980,"DONSON"
64112,"MOAP1"
221294,"NT5DC1"
55092,"TMEM51"
84520,"GON7"
55327,"LIN7C"
203562,"TMEM31"
55148,"UBR7"
9942,"XYLB"
57561,"ARRDC3"
401612,"SLC25A53"
5355,"PLP2"
9633,"TESMIN"
7164,"TPD52L1"
4007,"PRICKLE3"
22998,"LIMCH1"
254173,"TTLL10"
1236,"CCR7"
91137,"SLC25A46"
91683,"SYT12"
7156,"TOP3A"
8846,"ALKBH1"
2138,"EYA1"
778,"CACNA1F"
9399,"STOML1"
54455,"FBXO42"
757,"TMEM50B"
81892,"SLIRP"
8659,"ALDH4A1"
6300,"MAPK12"
143662,"MUC15"
4001,"LMNB1"
57143,"ADCK1"
3588,"IL10RB"
58473,"PLEKHB1"
4436,"MSH2"
84705,"GTPBP3"
10564,"ARFGEF2"
58493,"INIP"
473,"RERE"
2118,"ETV4"
27255,"CNTN6"
23431,"AP4E1"
3460,"IFNGR2"
9315,"NREP"
60485,"SAV1"
266977,"ADGRF1"
79813,"EHMT1"
144165,"PRICKLE1"
5836,"PYGL"
5600,"MAPK11"
10311,"VPS26C"
80725,"SRCIN1"
28952,"CCDC22"
60487,"TRMT11"
7267,"TTC3"
116151,"FAM210B"
25924,"MYRIP"
6790,"AURKA"
79895,"ATP8B4"
145447,"ABHD12B"
128977,"C22orf39"
89801,"PPP1R3F"
3578,"IL9"
89822,"KCNK17"
5409,"PNMT"
57719,"ANO8"
1185,"CLCN6"
3927,"LASP1"
7045,"TGFBI"
1743,"DLST"
151449,"GDF7"
7498,"XDH"
6721,"SREBF2"
57097,"PARP11"
8851,"CDK5R1"
26017,"FAM32A"
2248,"FGF3"
1478,"CSTF2"
7410,"VAV2"
284110,"GSDMA"
10714,"POLD3"
29086,"BABAM1"
4130,"MAP1A"
84766,"CRACR2A"
94103,"ORMDL3"
4016,"LOXL1"
3689,"ITGB2"
5581,"PRKCE"
83694,"RPS6KL1"
23743,"BHMT2"
57722,"IGDCC4"
51032,"CELA2B"
29978,"UBQLN2"
10609,"P3H4"
5638,"PRRG1"
115650,"TNFRSF13C"
85004,"RERG"
79019,"CENPM"
85479,"DNAJC5B"
10085,"EDIL3"
11079,"RER1"
23180,"RFTN1"
283731,"LOC283731"
5634,"PRPS2"
9791,"PTDSS1"
5228,"PGF"
54816,"ZNF280D"
51808,"PHAX"
51071,"DERA"
79748,"LMAN1L"
3973,"LHCGR"
84951,"TNS4"
167359,"NIM1K"
164684,"WBP2NL"
90120,"TMEM250"
79101,"TAF1D"
546,"ATRX"
23064,"SETX"
55352,"COPRS"
55781,"RIOK2"
8892,"EIF2B2"
55229,"PANK4"
4668,"NAGA"
23131,"GPATCH8"
55329,"MNS1"
170850,"KCNG3"
9536,"PTGES"
4982,"TNFRSF11B"
27030,"MLH3"
79370,"BCL2L14"
2585,"GALK2"
83983,"TSSK6"
7270,"TTF1"
152189,"CMTM8"
51079,"NDUFA13"
79192,"IRX1"
6801,"STRN"
1477,"CSTF1"
51334,"PRR16"
131474,"CHCHD4"
8639,"AOC3"
3950,"LECT2"
10767,"HBS1L"
150368,"PHETA2"
1463,"NCAN"
266655,"BRD3OS"
2917,"GRM7"
79879,"CCDC134"
55187,"VPS13D"
140775,"SMCR8"
8301,"PICALM"
6591,"SNAI2"
3026,"HABP2"
9649,"RALGPS1"
644815,"FAM83G"
1058,"CENPA"
10042,"HMGXB4"
1004,"CDH6"
27085,"MTBP"
91523,"PCED1B"
51507,"RTF2"
57794,"SUGP1"
338567,"KCNK18"
115024,"NT5C3B"
390010,"NKX1-2"
64077,"LHPP"
283358,"B4GALNT3"
97,"ACYP1"
9456,"HOMER1"
2202,"EFEMP1"
79696,"ZC2HC1C"
55760,"DHX32"
51001,"MTERF3"
84536,"LINC01547"
10972,"TMED10"
4174,"MCM5"
55089,"SLC38A4"
388818,"KRTAP26-1"
337959,"KRTAP13-2"
140258,"KRTAP13-1"
254950,"KRTAP15-1"
337882,"KRTAP19-1"
337969,"KRTAP19-2"
5267,"SERPINA4"
337970,"KRTAP19-3"
152273,"FGD5"
337971,"KRTAP19-4"
337972,"KRTAP19-5"
5654,"HTRA1"
337973,"KRTAP19-6"
337974,"KRTAP19-7"
337968,"KRTAP6-3"
23105,"FSTL4"
337979,"KRTAP22-1"
337978,"KRTAP21-2"
337963,"KRTAP23-1"
337960,"KRTAP13-3"
406885,"MIRLET7C"
406912,"MIR125B2"
89853,"MVB12B"
7074,"TIAM1"
79075,"DSCC1"
5104,"SERPINA5"
254013,"ETFBKMT"
200232,"FAM209A"
28998,"MRPL13"
57091,"CASS4"
2220,"FCN2"
7060,"THBS4"
196394,"AMN1"
2492,"FSHR"
1136,"CHRNA3"
79133,"NDUFAF5"
5069,"PAPPA"
10325,"RRAGB"
4288,"MKI67"
3162,"HMOX1"
4856,"CCN3"
12,"SERPINA3"
23530,"NNT"
79695,"GALNT12"
2538,"G6PC1"
340547,"VSIG1"
157753,"TMEM74"
114907,"FBXO32"
23313,"KIAA0930"
30845,"EHD3"
7102,"TSPAN7"
10175,"CNIH1"
10948,"STARD3"
64926,"RASAL3"
57169,"ZNFX1"
118987,"PDZD8"
4649,"MYO9A"
573,"BAG1"
64895,"PAPOLG"
118670,"FAM24A"
387718,"TEX36"
29088,"MRPL15"
5199,"CFP"
399818,"EEF1AKMT2"
10015,"PDCD6IP"
2764,"GMFB"
360030,"NANOGNB"
441951,"ZFAS1"
7639,"ZNF85"
129049,"SGSM1"
6450,"SH3BGR"
9873,"FCHSD2"
11171,"STRAP"
56889,"TM9SF3"
169611,"OLFML2A"
1654,"DDX3X"
137209,"ZNF572"
389421,"LIN28B"
10434,"LYPLA1"
84167,"C19orf44"
2173,"FABP7"
23034,"SAMD4A"
347273,"CAVIN4"
135114,"HINT3"
8209,"GATD3"
692057,"SNORD12"
84612,"PARD6B"
58528,"RRAGD"
51510,"CHMP5"
27304,"MOCS3"
387856,"CCDC184"
91392,"ZNF502"
51126,"NAA20"
8909,"ENDOU"
9568,"GABBR2"
126410,"CYP4F22"
51340,"CRNKL1"
3032,"HADHB"
2037,"EPB41L2"
131616,"TMEM42"
84287,"ZDHHC16"
3362,"HTR6"
440093,"H3-5"
58516,"SINHCAF"
285362,"SUMF1"
83606,"GUCD1"
116362,"RBP7"
100422984,"MIR4308"
374887,"YJEFN3"
11169,"WDHD1"
9923,"ZBTB40"
2147,"F2"
55726,"INTS13"
284827,"KRTAP13-4"
337967,"KRTAP6-2"
337966,"KRTAP6-1"
102724560,"LOC102724560"
825,"CAPN3"
154810,"AMOTL1"
4222,"MEOX1"
100616289,"MIR4475"
83878,"USHBP1"
84926,"SPRYD3"
1659,"DHX8"
115560,"ZNF501"
261734,"NPHP4"
390231,"TRIM77"
102724652,"LOC102724652"
102724594,"LOC102724594"
27303,"RBMS3"
619556,"MIR455"
85459,"CEP295"
10369,"CACNG2"
100151684,"RNU6ATAC"
54453,"RIN2"
6527,"SLC5A4"
64093,"SMOC1"
29988,"SLC2A8"
10568,"SLC34A2"
140461,"ASB8"
11237,"RNF24"
9215,"LARGE1"
102724023,"LOC102724023"
439941,"FER1L6-AS1"
399671,"HEATR4"
6932,"TCF7"
4147,"MATN2"
84441,"MAML2"
55968,"NSFL1C"
102723553,"LOC102723553"
102724334,"LOC102724334"
102724428,"LOC102724428"
9637,"FEZ2"
122786,"FRMD6"
10523,"CHERP"
282679,"AQP11"
5502,"PPP1R1A"
7365,"UGT2B10"
414301,"DDI1"
9001,"HAP1"
7299,"TYR"
23308,"ICOSLG"
388585,"HES5"
3454,"IFNAR1"
4317,"MMP8"
27284,"SULT1B1"
25932,"CLIC4"
6525,"SMTN"
51282,"SCAND1"
3055,"HCK"
5469,"MED1"
114134,"SLC2A13"
26099,"SZRD1"
9390,"SLC22A13"
201895,"SMIM14"
7633,"ZNF79"
7047,"TGM4"
10003,"NAALAD2"
3455,"IFNAR2"
286151,"FBXO43"
83857,"TMTC1"
9556,"ATP5MJ"
6136,"RPL12"
148206,"ZNF714"
6386,"SDCBP"
386617,"KCTD8"
149420,"PDIK1L"
55153,"SDAD1"
55707,"NECAP2"
148113,"CILP2"
3157,"HMGCS1"
10202,"DHRS2"
26783,"SNORA65"
3487,"IGFBP4"
6519,"SLC3A1"
64855,"NIBAN2"
80714,"PBX4"
348825,"TPRXL"
388364,"TMIGD1"
283461,"C12orf40"
7805,"LAPTM5"
23373,"CRTC1"
4131,"MAP1B"
8678,"BECN1"
57633,"LRRN1"
10577,"NPC2"
7780,"SLC30A2"
79923,"NANOG"
85016,"CFAP300"
131096,"KCNH8"
65979,"PHACTR4"
81539,"SLC38A1"
55844,"PPP2R2D"
23779,"ARHGAP8"
55661,"DDX27"
2771,"GNAI2"
81931,"ZNF93"
22938,"SNW1"
138428,"PTRH1"
143872,"ARHGAP42"
11082,"ESM1"
64798,"DEPTOR"
255082,"CASC2"
113835,"ZNF257"
10256,"CNKSR1"
379,"ARL4D"
173,"AFM"
285704,"RGMB"
124817,"CNTD1"
57615,"ZNF492"
286207,"CFAP157"
307,"ANXA4"
85438,"CABS1"
50624,"CUZD1"
3219,"HOXB9"
56477,"CCL28"
158248,"TTC16"
132724,"TMPRSS11B"
57547,"ZNF624"
137886,"UBXN2B"
55295,"KLHL26"
79722,"ANKRD55"
330,"BIRC3"
26164,"MTG2"
642938,"INSYN2A"
27433,"TOR2A"
10879,"SMR3B"
994,"CDC25B"
79939,"SLC35E1"
119467,"CLRN3"
3093,"UBE2K"
201305,"SPNS3"
2185,"PTK2B"
55717,"WDR11"
164668,"APOBEC3H"
83890,"SPATA9"
54813,"KLHL28"
10044,"SH2D3C"
54929,"TMEM161A"
359845,"RFLNB"
85463,"ZC3H12C"
10720,"UGT2B11"
57619,"SHROOM3"
51379,"CRLF3"
7342,"UBP1"
6606,"SMN1"
6607,"SMN2"
50507,"NOX4"
100506241,"LL22NC01-81G9.3"
339669,"TEX33"
98,"ACYP2"
6547,"SLC8A3"
8504,"PEX3"
4357,"MPST"
3728,"JUP"
79966,"SCD5"
64102,"TNMD"
51274,"KLF3"
51057,"WDPCP"
7105,"TSPAN6"
3298,"HSF2"
10935,"PRDX3"
84645,"C22orf23"
285527,"FRYL"
79927,"FAM110D"
23463,"ICMT"
93436,"ARMC6"
1025,"CDK9"
361,"AQP4"
5435,"POLR2F"
51013,"EXOSC1"
64343,"AZI2"
27283,"TINAG"
54797,"MED18"
115123,"MARCHF3"
144245,"ALG10B"
6548,"SLC9A1"
2356,"FPGS"
84249,"PSD2"
84987,"COX14"
158763,"ARHGAP36"
91875,"TTC5"
3354,"HTR1E"
9096,"TBX18"
904,"CCNT1"
6666,"SOX12"
1469,"CST1"
9463,"PICK1"
1472,"CST4"
10409,"BASP1"
7764,"ZNF217"
65266,"WNK4"
9480,"ONECUT2"
58527,"ABRACL"
134285,"TMEM171"
54209,"TREM2"
4677,"NARS1"
25943,"DNAAF9"
56951,"C5orf15"
57820,"CCNB1IP1"
340719,"NANOS1"
9167,"COX7A2L"
92565,"FANK1"
11070,"TMEM115"
3066,"HDAC2"
5229,"PGGT1B"
2779,"GNAT1"
1663,"DDX11"
56001,"NXF2"
26119,"LDLRAP1"
360205,"PRAC2"
94097,"SFXN5"
660,"BMX"
4090,"SMAD5"
140825,"NEURL2"
93974,"ATP5IF1"
80025,"PANK2"
36,"ACADSB"
23016,"EXOSC7"
51747,"LUC7L3"
9672,"SDC3"
5205,"ATP8B1"
5051,"PAFAH2"
80264,"ZNF430"
282996,"RBM20"
51575,"ESF1"
285671,"RNF180"
80115,"BAIAP2L2"
7644,"ZNF91"
7511,"XPNPEP1"
3373,"HYAL1"
11238,"CA5B"
528,"ATP6V1C1"
150223,"YDJC"
22826,"DNAJC8"
1311,"COMP"
115701,"ALPK2"
84779,"NAA11"
3001,"GZMA"
8813,"DPM1"
132884,"EVC2"
54819,"ZCCHC10"
164592,"CCDC116"
83667,"SESN2"
23753,"SDF2L1"
8905,"AP1S2"
9774,"BCLAF1"
100126318,"MIR301B"
347735,"SERINC2"
3755,"KCNG1"
728637,"MEIKIN"
23759,"PPIL2"
10641,"NPRL2"
635,"BHMT"
164237,"WFDC13"
7011,"TEP1"
125476,"INO80C"
27332,"ZNF638"
5476,"CTSA"
83988,"NCALD"
64848,"YTHDC2"
54739,"XAF1"
5797,"PTPRM"
27301,"APEX2"
152007,"GLIPR2"
212,"ALAS2"
55966,"AJAP1"
4051,"CYP4F3"
203245,"NAIF1"
339883,"APRG1"
5724,"PTAFR"
3781,"KCNN2"
3184,"HNRNPD"
389791,"PTGES2-AS1"
3934,"LCN2"
312,"ANXA13"
29984,"RHOD"
200845,"KCTD6"
100132288,"TEKT4P2"
9410,"SNRNP40"
84366,"PRAC1"
5868,"RAB5A"
29799,"YPEL1"
619383,"SCARNA9"
22794,"CASC3"
26045,"LRRTM2"
56929,"FEM1C"
54734,"RAB39A"
84275,"SLC25A33"
7625,"ZNF74"
203569,"PAGE2"
55100,"WDR70"
9821,"RB1CC1"
9440,"MED17"
79095,"BBLN"
2707,"GJB3"
2316,"FLNA"
26995,"TRUB2"
2720,"GLB1"
150000,"ABCC13"
79170,"PRR15L"
23341,"DNAJC16"
79915,"ATAD5"
51117,"COQ4"
171392,"ZNF675"
84861,"KLHL22"
10605,"PAIP1"
6571,"SLC18A2"
79016,"DDA1"
57094,"CPA6"
9572,"NR1D1"
91133,"L3MBTL4"
10999,"SLC27A4"
64225,"ATL2"
653689,"GSTT2B"
53345,"TM6SF2"
132660,"LIN54"
55813,"UTP6"
23172,"ABRAXAS2"
100037417,"DDTL"
4956,"ODF1"
10147,"SUGP2"
23523,"CABIN1"
90390,"MED30"
57698,"SHTN1"
81605,"URM1"
123103,"KLHL33"
55644,"OSGEP"
55129,"ANO10"
157506,"RDH10"
341208,"HEPHL1"
2627,"GATA6"
57727,"NCOA5"
54407,"SLC38A2"
9897,"WASHC5"
29906,"ST8SIA5"
2140,"EYA3"
25939,"SAMHD1"
28966,"SNX24"
84996,"URB1-AS1"
57093,"TRIM49"
55035,"NOL8"
314,"AOC2"
2849,"GPR26"
79822,"ARHGAP28"
1394,"CRHR1"
104909134,"LINC02210-CRHR1"
26033,"ATRNL1"
3214,"HOXB4"
328,"APEX1"
8557,"TCAP"
57211,"ADGRG6"
5116,"PCNT"
91369,"ANKRD40"
317671,"RFESD"
79725,"THAP9"
4207,"BORCS8-MEF2B"
100271849,"MEF2B"
23682,"RAB38"
8601,"RGS20"
57223,"PPP4R3B"
80279,"CDK5RAP3"
51083,"GAL"
83999,"KREMEN1"
167410,"LIX1"
84708,"LNX1"
282974,"STK32C"
255252,"LRRC57"
4316,"MMP7"
129080,"EMID1"
353189,"SLCO4C1"
54733,"SLC35F2"
161582,"DNAAF4"
3700,"ITIH4"
7903,"ST8SIA4"
7390,"UROS"
2712,"GK2"
57614,"RELCH"
53343,"NUDT9"
25897,"RNF19A"
7416,"VDAC1"
51042,"ZNF593"
90070,"LACRT"
9313,"MMP20"
170959,"ZNF431"
6509,"SLC1A4"
2170,"FABP3"
51014,"TMED7"
5862,"RAB2A"
4908,"NTF3"
1969,"EPHA2"
84957,"RELT"
10526,"IPO8"
64167,"ERAP2"
57184,"FAM219B"
25807,"RHBDD3"
56978,"PRDM8"
128272,"ARHGEF19"
26205,"GMEB2"
9736,"USP34"
390443,"RNASE9"
148198,"ZNF98"
6788,"STK3"
7562,"ZNF708"
65084,"TMEM135"
2130,"EWSR1"
387509,"GPR153"
10690,"FUT9"
50861,"STMN3"
2819,"GPD1"
51020,"HDDC2"
23254,"KAZN"
26952,"SMR3A"
8771,"TNFRSF6B"
26228,"STAP1"
10139,"ARFRP1"
6038,"RNASE4"
55205,"ZNF532"
55177,"RMDN3"
57205,"ATP10D"
10876,"EDDM3A"
64184,"EDDM3B"
441168,"CALHM6"
6039,"RNASE6"
57701,"NCKAP5L"
57393,"CLTRN"
245972,"ATP6V0D2"
6035,"RNASE1"
3697,"ITIH1"
7133,"TNFRSF1B"
6134,"RPL10"
653,"BMP5"
6036,"RNASE2"
6643,"SNX2"
