"ID","Name","Gene_Target","entrez_id"
"DB00647","Dextropropoxyphene","CES1",1066
"DB00647","Dextropropoxyphene","CYP3A4",1576
"DB00647","Dextropropoxyphene","CYP2D6",1565
"DB00647","Dextropropoxyphene","CYP2C8",1558
"DB00649","Stavudine","SLC22A6",9356
"DB00649","Stavudine","SLC28A1",9154
"DB00649","Stavudine","ALB",213
"DB00651","Dyphylline","PDE4B",5142
"DB00651","Dyphylline","PDE4A",5141
"DB00651","Dyphylline","PDE4C",5143
"DB00651","Dyphylline","PDE4D",5144
"DB00651","Dyphylline","ADORA1",134
"DB00651","Dyphylline","ADORA2A",135
"DB00651","Dyphylline","PDE7A",5150
"DB00651","Dyphylline","PDE7B",27115
"DB00652","Pentazocine","OPRM1",4988
"DB00652","Pentazocine","OPRK1",4986
"DB00652","Pentazocine","SIGMAR1",10280
"DB00653","Magnesium sulfate","CACNG1",786
"DB00653","Magnesium sulfate","CACNA2D1",781
"DB00653","Magnesium sulfate","CACNA1C",775
"DB00653","Magnesium sulfate","CACNB1",782
"DB00653","Magnesium sulfate","CACNB2",783
"DB00653","Magnesium sulfate","CACNA1S",779
"DB00656","Trazodone","HTR2A",3356
"DB00656","Trazodone","HTR2C",3358
"DB00656","Trazodone","SLC6A4",6532
"DB00656","Trazodone","HTR1A",3350
"DB00656","Trazodone","HRH1",3269
"DB00656","Trazodone","ADRA1A",148
"DB00656","Trazodone","ADRA2A",150
"DB00656","Trazodone","CYP3A4",1576
"DB00656","Trazodone","CYP3A5",1577
"DB00656","Trazodone","CYP3A7",1551
"DB00656","Trazodone","CYP2D6",1565
"DB00656","Trazodone","ABCB1",5243
"DB00656","Trazodone","ORM1",5004
"DB00657","Mecamylamine","CHRNA2",1135
"DB00657","Mecamylamine","CHRNA7",1139
"DB00657","Mecamylamine","CHRNA4",1137
"DB00657","Mecamylamine","CHRNB2",1141
"DB00659","Acamprosate","GABRA1",2554
"DB00659","Acamprosate","GRIN1",2902
"DB00659","Acamprosate","GRM5",2915
"DB00659","Acamprosate","SLC36A1",206358
"DB00661","Verapamil","CACNA1C",775
"DB00661","Verapamil","CACNA1D",776
"DB00661","Verapamil","CACNA1F",778
"DB00661","Verapamil","CACNA1S",779
"DB00661","Verapamil","CACNB1",782
"DB00661","Verapamil","CACNB2",783
"DB00661","Verapamil","CACNB3",784
"DB00661","Verapamil","CACNB4",785
"DB00661","Verapamil","CACNA1I",8911
"DB00661","Verapamil","CACNA1G",8913
"DB00661","Verapamil","CACNA1B",774
"DB00661","Verapamil","CACNA1A",773
"DB00661","Verapamil","KCNH2",3757
"DB00661","Verapamil","SCN5A",6331
"DB00661","Verapamil","KCNJ11",3767
"DB00661","Verapamil","SLC6A4",6532
"DB00661","Verapamil","ADRA1A",148
"DB00661","Verapamil","ADRA1B",147
"DB00661","Verapamil","ADRA1D",146
"DB00661","Verapamil","CYP3A4",1576
"DB00661","Verapamil","CYP3A5",1577
"DB00661","Verapamil","CYP3A7",1551
"DB00661","Verapamil","CYP1A2",1544
"DB00661","Verapamil","CYP2C9",1559
"DB00661","Verapamil","CYP2C8",1558
"DB00661","Verapamil","CYP2C19",1557
"DB00661","Verapamil","CYP2C18",1562
"DB00661","Verapamil","CYP2B6",1555
"DB00661","Verapamil","CYP2D6",1565
"DB00661","Verapamil","ABCB1",5243
"DB00661","Verapamil","SLC22A1",6580
"DB00661","Verapamil","ABCC3",8714
"DB00661","Verapamil","ABCC4",10257
"DB00661","Verapamil","SLC22A5",6584
"DB00661","Verapamil","ABCC1",4363
"DB00661","Verapamil","SLCO1A2",6579
"DB00661","Verapamil","ABCC10",89845
"DB00661","Verapamil","ABCC2",1244
"DB00661","Verapamil","SLC22A4",6583
"DB00661","Verapamil","ABCG2",9429
"DB00661","Verapamil","SLCO1B1",10599
"DB00661","Verapamil","ABCB11",8647
"DB00668","Epinephrine","ADRA1A",148
"DB00668","Epinephrine","ADRA1B",147
"DB00668","Epinephrine","ADRB1",153
"DB00668","Epinephrine","ADRB2",154
"DB00668","Epinephrine","ADRA2A",150
"DB00668","Epinephrine","ADRA2B",151
"DB00668","Epinephrine","ADRA1D",146
"DB00668","Epinephrine","TNF",7124
"DB00668","Epinephrine","CYP2C9",1559
"DB00668","Epinephrine","CYP3A4",1576
"DB00668","Epinephrine","COMT",1312
"DB00668","Epinephrine","MAOA",4128
"DB00668","Epinephrine","SLC22A2",6582
"DB00668","Epinephrine","SLC22A1",6580
"DB00669","Sumatriptan","HTR1D",3352
"DB00669","Sumatriptan","HTR1B",3351
"DB00669","Sumatriptan","HTR1F",3355
"DB00669","Sumatriptan","HTR1A",3350
"DB00669","Sumatriptan","MAOA",4128
"DB00669","Sumatriptan","SLCO1A2",6579
"DB00669","Sumatriptan","ABCB1",5243
"DB00669","Sumatriptan","ABCG2",9429
"DB00669","Sumatriptan","SLCO1B1",10599
"DB00671","Cefixime","SLC22A5",6584
"DB00671","Cefixime","SLC15A1",6564
"DB00671","Cefixime","SLC15A2",6565
"DB00673","Aprepitant","TACR1",6869
"DB00673","Aprepitant","CYP3A4",1576
"DB00673","Aprepitant","CYP3A5",1577
"DB00673","Aprepitant","CYP3A7",1551
"DB00673","Aprepitant","CYP2C19",1557
"DB00673","Aprepitant","CYP2C9",1559
"DB00674","Galantamine","ACHE",43
"DB00674","Galantamine","CHRNA1",1134
"DB00674","Galantamine","CHRNB1",1140
"DB00674","Galantamine","CHRND",1144
"DB00674","Galantamine","CHRNG",1146
"DB00674","Galantamine","CHRNE",1145
"DB00674","Galantamine","CHRNA2",1135
"DB00674","Galantamine","CHRNA3",1136
"DB00674","Galantamine","CHRNA4",1137
"DB00674","Galantamine","CHRNA5",1138
"DB00674","Galantamine","CHRNA6",8973
"DB00674","Galantamine","CHRNA7",1139
"DB00674","Galantamine","CHRNA9",55584
"DB00674","Galantamine","CHRNA10",57053
"DB00674","Galantamine","CHRNB2",1141
"DB00674","Galantamine","CHRNB3",1142
"DB00674","Galantamine","CHRNB4",1143
"DB00674","Galantamine","BCHE",590
"DB00674","Galantamine","CYP3A4",1576
"DB00674","Galantamine","CYP2D6",1565
"DB00677","Isoflurophate","ACHE",43
"DB00677","Isoflurophate","BCHE",590
"DB00677","Isoflurophate","TF",7018
"DB00677","Isoflurophate","BCHE",590
"DB00677","Isoflurophate","ALB",213
"DB00678","Losartan","AGTR1",185
"DB00678","Losartan","CYP2C9",1559
"DB00678","Losartan","CYP3A4",1576
"DB00678","Losartan","CYP2C8",1558
"DB00678","Losartan","CYP2C19",1557
"DB00678","Losartan","UGT1A1",54658
"DB00678","Losartan","UGT1A3",54659
"DB00678","Losartan","UGT1A10",54575
"DB00678","Losartan","UGT2B7",7364
"DB00678","Losartan","UGT2B17",7367
"DB00678","Losartan","ABCB1",5243
"DB00678","Losartan","SLC22A6",9356
"DB00678","Losartan","SLC22A12",116085
"DB00678","Losartan","SLC2A9",56606
"DB00678","Losartan","ABCB11",8647
"DB00678","Losartan","ALB",213
"DB00679","Thioridazine","DRD2",1813
"DB00679","Thioridazine","DRD1",1812
"DB00679","Thioridazine","ADRA1A",148
"DB00679","Thioridazine","ADRA1B",147
"DB00679","Thioridazine","HTR2A",3356
"DB00679","Thioridazine","KCNH2",3757
"DB00679","Thioridazine","CYP2D6",1565
"DB00679","Thioridazine","CYP2C19",1557
"DB00679","Thioridazine","CYP2C8",1558
"DB00679","Thioridazine","CYP2E1",1571
"DB00680","Moricizine","SCN5A",6331
"DB00681","Amphotericin B","CYP3A4",1576
"DB00683","Midazolam","GABRA1",2554
"DB00683","Midazolam","GABRA2",2555
"DB00683","Midazolam","GABRA5",2558
"DB00683","Midazolam","GABRA3",2556
"DB00683","Midazolam","GABRA4",2557
"DB00683","Midazolam","GABRA6",2559
"DB00683","Midazolam","CYP3A4",1576
"DB00683","Midazolam","CYP3A5",1577
"DB00683","Midazolam","UGT1A4",54657
"DB00685","Trovafloxacin","TOP2A",7153
"DB00685","Trovafloxacin","CYP1A2",1544
"DB00688","Mycophenolate mofetil","IMPDH1",3614
"DB00688","Mycophenolate mofetil","IMPDH2",3615
"DB00688","Mycophenolate mofetil","UGT1A1",54658
"DB00688","Mycophenolate mofetil","UGT1A7",54577
"DB00688","Mycophenolate mofetil","UGT1A6",54578
"DB00688","Mycophenolate mofetil","UGT1A9",54600
"DB00688","Mycophenolate mofetil","UGT2B7",7364
"DB00688","Mycophenolate mofetil","UGT1A8",54576
"DB00688","Mycophenolate mofetil","UGT1A10",54575
"DB00688","Mycophenolate mofetil","CES1",1066
"DB00688","Mycophenolate mofetil","CES2",8824
"DB00688","Mycophenolate mofetil","CYP3A4",1576
"DB00688","Mycophenolate mofetil","CYP3A5",1577
"DB00688","Mycophenolate mofetil","CYP2C8",1558
"DB00688","Mycophenolate mofetil","SLCO1B1",10599
"DB00688","Mycophenolate mofetil","SLCO1B3",28234
"DB00688","Mycophenolate mofetil","ABCC2",1244
"DB00688","Mycophenolate mofetil","ABCG2",9429
"DB00688","Mycophenolate mofetil","ABCB1",5243
"DB00688","Mycophenolate mofetil","ALB",213
"DB00689","Cephaloglycin","SLC22A5",6584
"DB00690","Flurazepam","GABRA1",2554
"DB00690","Flurazepam","GABRA2",2555
"DB00690","Flurazepam","GABRA3",2556
"DB00690","Flurazepam","GABRA4",2557
"DB00690","Flurazepam","GABRA5",2558
"DB00690","Flurazepam","GABRA6",2559
"DB00690","Flurazepam","GABRB1",2560
"DB00690","Flurazepam","GABRB2",2561
"DB00690","Flurazepam","GABRB3",2562
"DB00690","Flurazepam","GABRG1",2565
"DB00690","Flurazepam","GABRG2",2566
"DB00690","Flurazepam","GABRG3",2567
"DB00690","Flurazepam","GABRD",2563
"DB00690","Flurazepam","GABRE",2564
"DB00690","Flurazepam","GABRP",2568
"DB00690","Flurazepam","GABRR1",2569
"DB00690","Flurazepam","GABRR2",2570
"DB00690","Flurazepam","GABRR3",200959
"DB00690","Flurazepam","GABRQ",55879
"DB00690","Flurazepam","CYP2E1",1571
"DB00690","Flurazepam","CYP2A6",1548
"DB00690","Flurazepam","CYP3A4",1576
"DB00690","Flurazepam","ABCB1",5243
"DB00690","Flurazepam","SLC22A2",6582
"DB00691","Moexipril","ACE",1636
"DB00691","Moexipril","ACE2",59272
"DB00691","Moexipril","SLC15A1",6564
"DB00691","Moexipril","SLC15A2",6565
"DB00692","Phentolamine","ADRA2A",150
"DB00692","Phentolamine","ADRA1A",148
"DB00692","Phentolamine","ADRA1B",147
"DB00692","Phentolamine","ADRA1D",146
"DB00694","Daunorubicin","TOP2A",7153
"DB00694","Daunorubicin","TOP2B",7155
"DB00694","Daunorubicin","CYP3A4",1576
"DB00694","Daunorubicin","CYP3A5",1577
"DB00694","Daunorubicin","CYP1A1",1543
"DB00694","Daunorubicin","CYP1B1",1545
"DB00694","Daunorubicin","XDH",7498
"DB00694","Daunorubicin","POR",5447
"DB00694","Daunorubicin","ABCB1",5243
"DB00694","Daunorubicin","ABCC1",4363
"DB00694","Daunorubicin","ABCC10",89845
"DB00694","Daunorubicin","ABCC2",1244
"DB00694","Daunorubicin","ABCC6",368
"DB00694","Daunorubicin","ABCB11",8647
"DB00694","Daunorubicin","ABCG2",9429
"DB00695","Furosemide","SLC12A1",6557
"DB00695","Furosemide","CA2",760
"DB00695","Furosemide","PGD",5226
"DB00695","Furosemide","UGT1A1",54658
"DB00695","Furosemide","SLC22A6",9356
"DB00695","Furosemide","SLC22A5",6584
"DB00695","Furosemide","SLC22A8",9376
"DB00695","Furosemide","ABCC2",1244
"DB00695","Furosemide","SLCO2A1",6578
"DB00695","Furosemide","SLC22A11",55867
"DB00695","Furosemide","ALB",213
"DB00695","Furosemide","SERPINA7",6906
"DB00696","Ergotamine","HTR1D",3352
"DB00696","Ergotamine","HTR1B",3351
"DB00696","Ergotamine","HTR2A",3356
"DB00696","Ergotamine","DRD2",1813
"DB00696","Ergotamine","ADRA1A",148
"DB00696","Ergotamine","ADRA1B",147
"DB00696","Ergotamine","ADRA1D",146
"DB00696","Ergotamine","ADRA2A",150
"DB00696","Ergotamine","ADRA2B",151
"DB00696","Ergotamine","SLC6A2",6530
"DB00696","Ergotamine","DRD1",1812
"DB00696","Ergotamine","HTR1A",3350
"DB00696","Ergotamine","HTR1F",3355
"DB00696","Ergotamine","HTR2C",3358
"DB00696","Ergotamine","HTR2B",3357
"DB00696","Ergotamine","CYP3A4",1576
"DB00696","Ergotamine","ABCB1",5243
"DB00697","Tizanidine","ADRA2A",150
"DB00697","Tizanidine","NISCH",11188
"DB00697","Tizanidine","ADRA1A",148
"DB00697","Tizanidine","CYP1A2",1544
"DB00698","Nitrofurantoin","POR",5447
"DB00698","Nitrofurantoin","ABCG2",9429
"DB00698","Nitrofurantoin","ABCB11",8647
"DB00698","Nitrofurantoin","ABCB1",5243
"DB00698","Nitrofurantoin","ABCC2",1244
"DB00699","Nicergoline","ADRA1A",148
"DB00699","Nicergoline","CYP2D6",1565
"DB00700","Eplerenone","NR3C2",4306
"DB00700","Eplerenone","CYP3A4",1576
"DB00700","Eplerenone","CYP3A5",1577
"DB00700","Eplerenone","CYP3A7",1551
"DB00700","Eplerenone","CYP11B2",1585
"DB00701","Amprenavir","CYP3A4",1576
"DB00701","Amprenavir","CYP2B6",1555
"DB00701","Amprenavir","CYP2C19",1557
"DB00701","Amprenavir","CYP2C8",1558
"DB00701","Amprenavir","CYP2C9",1559
"DB00701","Amprenavir","CYP2D6",1565
"DB00701","Amprenavir","CYP3A5",1577
"DB00701","Amprenavir","ABCB1",5243
"DB00701","Amprenavir","ABCC1",4363
"DB00701","Amprenavir","SLCO1B1",10599
"DB00703","Methazolamide","CA1",759
"DB00703","Methazolamide","CA2",760
"DB00703","Methazolamide","CA4",762
"DB00703","Methazolamide","CA7",766
"DB00703","Methazolamide","CA3",761
"DB00703","Methazolamide","CYP2C19",1557
"DB00703","Methazolamide","CYP2D6",1565
"DB00703","Methazolamide","CYP2E1",1571
"DB00703","Methazolamide","CYP3A4",1576
"DB00703","Methazolamide","SLC22A6",9356
"DB00704","Naltrexone","OPRD1",4985
"DB00704","Naltrexone","OPRM1",4988
"DB00704","Naltrexone","OPRK1",4986
"DB00704","Naltrexone","SIGMAR1",10280
"DB00704","Naltrexone","UGT1A1",54658
"DB00705","Delavirdine","CYP3A4",1576
"DB00705","Delavirdine","CYP2D6",1565
"DB00705","Delavirdine","CYP3A5",1577
"DB00705","Delavirdine","CYP3A7",1551
"DB00705","Delavirdine","CYP2C9",1559
"DB00705","Delavirdine","CYP2C19",1557
"DB00705","Delavirdine","CYP2C8",1558
"DB00708","Sufentanil","OPRM1",4988
"DB00708","Sufentanil","OPRD1",4985
"DB00708","Sufentanil","OPRK1",4986
"DB00708","Sufentanil","CYP3A4",1576
"DB00709","Lamivudine","DCK",1633
"DB00709","Lamivudine","CMPK1",51727
"DB00709","Lamivudine","PGK1",5230
"DB00709","Lamivudine","NME1",4830
"DB00709","Lamivudine","NME2",4831
"DB00709","Lamivudine","PCYT1A",5130
"DB00709","Lamivudine","PCYT2",5833
"DB00709","Lamivudine","NT5C",30833
"DB00709","Lamivudine","ABCC1",4363
"DB00709","Lamivudine","SLC22A6",9356
"DB00709","Lamivudine","ABCG2",9429
"DB00709","Lamivudine","SLC22A1",6580
"DB00709","Lamivudine","SLC22A2",6582
"DB00709","Lamivudine","SLC22A3",6581
"DB00709","Lamivudine","ABCB1",5243
"DB00709","Lamivudine","ABCC4",10257
"DB00709","Lamivudine","ABCC3",8714
"DB00709","Lamivudine","ABCC2",1244
"DB00709","Lamivudine","ALB",213
"DB00711","Diethylcarbamazine","ALOX5",240
"DB00711","Diethylcarbamazine","PTGS1",5742
"DB00711","Diethylcarbamazine","BCHE",590
"DB00712","Flurbiprofen","PTGS1",5742
"DB00712","Flurbiprofen","PTGS2",5743
"DB00712","Flurbiprofen","CYP2C9",1559
"DB00712","Flurbiprofen","UGT2B7",7364
"DB00712","Flurbiprofen","UGT1A1",54658
"DB00712","Flurbiprofen","UGT1A3",54659
"DB00712","Flurbiprofen","UGT1A9",54600
"DB00712","Flurbiprofen","UGT2B4",7363
"DB00712","Flurbiprofen","ABCC4",10257
"DB00712","Flurbiprofen","SLC22A6",9356
"DB00712","Flurbiprofen","ALB",213
"DB00713","Oxacillin","SLC15A1",6564
"DB00713","Oxacillin","SLC15A2",6565
"DB00713","Oxacillin","SLC15A1",6564
"DB00713","Oxacillin","SLC15A2",6565
"DB00714","Apomorphine","DRD3",1814
"DB00714","Apomorphine","DRD4",1815
"DB00714","Apomorphine","DRD2",1813
"DB00714","Apomorphine","ADRA2C",152
"DB00714","Apomorphine","ADRA2B",151
"DB00714","Apomorphine","HTR2C",3358
"DB00714","Apomorphine","DRD5",1816
"DB00714","Apomorphine","HTR1A",3350
"DB00714","Apomorphine","HTR2A",3356
"DB00714","Apomorphine","HTR2B",3357
"DB00714","Apomorphine","ADRA2A",150
"DB00714","Apomorphine","DRD1",1812
"DB00714","Apomorphine","HTR1D",3352
"DB00714","Apomorphine","HTR1B",3351
"DB00714","Apomorphine","CALY",50632
"DB00715","Paroxetine","SLC6A4",6532
"DB00715","Paroxetine","SLC6A2",6530
"DB00715","Paroxetine","HTR2A",3356
"DB00715","Paroxetine","CHRM1",1128
"DB00715","Paroxetine","CHRM2",1129
"DB00715","Paroxetine","CHRM3",1131
"DB00715","Paroxetine","CHRM4",1132
"DB00715","Paroxetine","CHRM5",1133
"DB00715","Paroxetine","CYP2D6",1565
"DB00715","Paroxetine","CYP2C9",1559
"DB00715","Paroxetine","CYP2B6",1555
"DB00715","Paroxetine","CYP2C8",1558
"DB00715","Paroxetine","CYP1A2",1544
"DB00715","Paroxetine","CYP3A4",1576
"DB00715","Paroxetine","ABCB1",5243
"DB00718","Adefovir dipivoxil","AK2",204
"DB00718","Adefovir dipivoxil","AK4",205
"DB00718","Adefovir dipivoxil","NME1",4830
"DB00718","Adefovir dipivoxil","NME2",4831
"DB00718","Adefovir dipivoxil","SLC22A6",9356
"DB00718","Adefovir dipivoxil","ABCC4",10257
"DB00718","Adefovir dipivoxil","ABCC5",10057
"DB00718","Adefovir dipivoxil","SLC22A3",6581
"DB00721","Procaine","SCN10A",6336
"DB00721","Procaine","GRIN3A",116443
"DB00721","Procaine","HTR3A",3359
"DB00721","Procaine","SLC6A3",6531
"DB00721","Procaine","CHRNA2",1135
"DB00721","Procaine","KCNMA1",3778
"DB00721","Procaine","MAOA",4128
"DB00721","Procaine","BCHE",590
"DB00722","Lisinopril","ACE",1636
"DB00723","Methoxamine","ADRA1A",148
"DB00723","Methoxamine","ADRA1B",147
"DB00723","Methoxamine","ADRA1D",146
"DB00726","Trimipramine","CYP3A4",1576
"DB00726","Trimipramine","CYP2D6",1565
"DB00726","Trimipramine","CYP2C19",1557
"DB00726","Trimipramine","CYP2C9",1559
"DB00726","Trimipramine","ABCB1",5243
"DB00727","Nitroglycerin","NPR1",4881
"DB00727","Nitroglycerin","ALDH2",217
"DB00730","Thiabendazole","CYP1A2",1544
"DB00730","Thiabendazole","CYP1A1",1543
"DB00734","Risperidone","HTR2A",3356
"DB00734","Risperidone","DRD2",1813
"DB00734","Risperidone","DRD3",1814
"DB00734","Risperidone","DRD4",1815
"DB00734","Risperidone","ADRA1A",148
"DB00734","Risperidone","ADRA1B",147
"DB00734","Risperidone","HTR1D",3352
"DB00734","Risperidone","HRH1",3269
"DB00734","Risperidone","ADRA2A",150
"DB00734","Risperidone","ADRA2B",151
"DB00734","Risperidone","ADRA2C",152
"DB00734","Risperidone","HTR2C",3358
"DB00734","Risperidone","HTR1A",3350
"DB00734","Risperidone","DRD1",1812
"DB00734","Risperidone","HTR7",3363
"DB00734","Risperidone","CYP2D6",1565
"DB00734","Risperidone","CYP3A4",1576
"DB00734","Risperidone","CYP3A5",1577
"DB00734","Risperidone","CYP3A7",1551
"DB00734","Risperidone","ABCB1",5243
"DB00735","Naftifine","SQLE",6713
"DB00736","Esomeprazole","ATP4A",495
"DB00736","Esomeprazole","DDAH1",23576
"DB00736","Esomeprazole","CYP2C19",1557
"DB00736","Esomeprazole","CYP3A4",1576
"DB00736","Esomeprazole","ABCB1",5243
"DB00736","Esomeprazole","SLC22A8",9376
"DB00737","Meclizine","HRH1",3269
"DB00737","Meclizine","NR1I3",9970
"DB00737","Meclizine","CYP2D6",1565
"DB00737","Meclizine","ALB",213
"DB00738","Pentamidine","TRDMT1",1787
"DB00738","Pentamidine","CYP2C19",1557
"DB00738","Pentamidine","CYP1A1",1543
"DB00738","Pentamidine","CYP2D6",1565
"DB00738","Pentamidine","CYP3A5",1577
"DB00738","Pentamidine","CYP4A11",1579
"DB00738","Pentamidine","CYP2C8",1558
"DB00740","Riluzole","SCN5A",6331
"DB00740","Riluzole","SLC7A11",23657
"DB00740","Riluzole","CYP1A2",1544
"DB00740","Riluzole","CYP1A1",1543
"DB00740","Riluzole","ABCG2",9429
"DB00742","Mannitol","ABCB1",5243
"DB00744","Zileuton","ALOX5",240
"DB00744","Zileuton","CYP2C9",1559
"DB00744","Zileuton","CYP1A2",1544
"DB00744","Zileuton","CYP3A4",1576
"DB00744","Zileuton","PTGS1",5742
"DB00744","Zileuton","UGT1A9",54600
"DB00744","Zileuton","ALB",213
"DB00745","Modafinil","SLC6A3",6531
"DB00745","Modafinil","ADRA1B",147
"DB00745","Modafinil","CYP2C19",1557
"DB00745","Modafinil","CYP3A4",1576
"DB00745","Modafinil","CYP1A2",1544
"DB00745","Modafinil","CYP2B6",1555
"DB00745","Modafinil","CYP2C9",1559
"DB00745","Modafinil","CYP3A5",1577
"DB00747","Scopolamine","CHRM1",1128
"DB00747","Scopolamine","SI",6476
"DB00747","Scopolamine","CHRM2",1129
"DB00747","Scopolamine","CHRM3",1131
"DB00747","Scopolamine","CHRM4",1132
"DB00747","Scopolamine","CHRM5",1133
"DB00747","Scopolamine","CHRNA4",1137
"DB00747","Scopolamine","CHRNB2",1141
"DB00747","Scopolamine","ABCB1",5243
"DB00749","Etodolac","PTGS2",5743
"DB00749","Etodolac","PTGS1",5742
"DB00749","Etodolac","RXRA",6256
"DB00749","Etodolac","CYP2C9",1559
"DB00749","Etodolac","UGT1A9",54600
"DB00749","Etodolac","UGT1A3",54659
"DB00749","Etodolac","UGT1A10",54575
"DB00749","Etodolac","UGT2B7",7364
"DB00749","Etodolac","SLC22A6",9356
"DB00749","Etodolac","ALB",213
"DB00750","Prilocaine","SCN5A",6331
"DB00752","Tranylcypromine","MAOA",4128
"DB00752","Tranylcypromine","MAOB",4129
"DB00752","Tranylcypromine","CYP3A4",1576
"DB00752","Tranylcypromine","CYP2D6",1565
"DB00752","Tranylcypromine","CYP2C9",1559
"DB00752","Tranylcypromine","CYP2C19",1557
"DB00752","Tranylcypromine","CYP1A2",1544
"DB00752","Tranylcypromine","CYP2E1",1571
"DB00752","Tranylcypromine","CYP2A6",1548
"DB00753","Isoflurane","GABRA1",2554
"DB00753","Isoflurane","ATP2C1",27032
"DB00753","Isoflurane","GLRA1",2741
"DB00753","Isoflurane","GRIA1",2890
"DB00753","Isoflurane","KCNA1",3736
"DB00753","Isoflurane","CALM1",801
"DB00753","Isoflurane","GABRA1",2554
"DB00753","Isoflurane","CHRNA4",1137
"DB00753","Isoflurane","CHRNB2",1141
"DB00753","Isoflurane","CYP2E1",1571
"DB00753","Isoflurane","CYP2B6",1555
"DB00753","Isoflurane","ALB",213
"DB00754","Ethotoin","SCN5A",6331
"DB00754","Ethotoin","NR1I2",8856
"DB00754","Ethotoin","SERPINA7",6906
"DB00756","Hexachlorophene","SDHD",6392
"DB00756","Hexachlorophene","GLUD1",2746
"DB00756","Hexachlorophene","ESR1",2099
"DB00757","Dolasetron","HTR3A",3359
"DB00757","Dolasetron","CYP3A4",1576
"DB00757","Dolasetron","CYP2D6",1565
"DB00757","Dolasetron","CYP2C9",1559
"DB00759","Tetracycline","PRNP",5621
"DB00759","Tetracycline","PADI4",23569
"DB00759","Tetracycline","CYP3A4",1576
"DB00759","Tetracycline","SLC22A6",9356
"DB00759","Tetracycline","SLC22A8",9376
"DB00759","Tetracycline","SLC22A11",55867
"DB00759","Tetracycline","SLC22A7",10864
"DB00759","Tetracycline","SLCO2B1",11309
"DB00759","Tetracycline","ALB",213
"DB00762","Irinotecan","TOP1",7150
"DB00762","Irinotecan","TOP1MT",116447
"DB00762","Irinotecan","CYP3A4",1576
"DB00762","Irinotecan","CYP3A5",1577
"DB00762","Irinotecan","CYP2B6",1555
"DB00762","Irinotecan","CYP3A7",1551
"DB00762","Irinotecan","UGT1A1",54658
"DB00762","Irinotecan","UGT1A9",54600
"DB00762","Irinotecan","CES1",1066
"DB00762","Irinotecan","CES2",8824
"DB00762","Irinotecan","BCHE",590
"DB00762","Irinotecan","SLC22A3",6581
"DB00762","Irinotecan","SLCO1B1",10599
"DB00762","Irinotecan","ABCC1",4363
"DB00762","Irinotecan","ABCG2",9429
"DB00762","Irinotecan","ABCB1",5243
"DB00762","Irinotecan","ABCC2",1244
"DB00762","Irinotecan","ALB",213
"DB00765","Metyrosine","TH",7054
"DB00768","Olopatadine","HRH1",3269
"DB00768","Olopatadine","HRH2",3274
"DB00768","Olopatadine","HRH3",11255
"DB00768","Olopatadine","S100A1",6271
"DB00768","Olopatadine","S100A12",6283
"DB00768","Olopatadine","S100B",6285
"DB00768","Olopatadine","S100A13",6284
"DB00768","Olopatadine","S100A2",6273
"DB00768","Olopatadine","CYP3A4",1576
"DB00768","Olopatadine","FMO1",2326
"DB00768","Olopatadine","FMO3",2328
"DB00768","Olopatadine","ABCB1",5243
"DB00768","Olopatadine","ALB",213
"DB00770","Alprostadil","PTGER2",5732
"DB00770","Alprostadil","PTGER1",5731
"DB00770","Alprostadil","PTGDR2",11251
"DB00770","Alprostadil","ABCC5",10057
"DB00770","Alprostadil","SLCO2B1",11309
